name,found,repository_url,downloads,stargazers_count,forks_count,subscribers_count,open_issues_count,total_committers,total_commits,archived
google-cloud-bigquery-storage,True,https://github.com/googleapis/google-cloud-python,35184685.0,104.0,42.0,50.0,20.0,,,False
google-cloud-bigtable,True,https://github.com/googleapis/google-cloud-python,57963172.0,5378.0,1757.0,283.0,524.0,506.0,36161.0,False
google-cloud-core,True,https://github.com/googleapis/google-cloud-python,200025497.0,5378.0,1757.0,283.0,524.0,506.0,36161.0,False
google-cloud-datastore,True,https://github.com/googleapis/google-cloud-python,5671986.0,5376.0,1760.0,284.0,532.0,506.0,36161.0,False
google-cloud-dns,True,https://github.com/googleapis/google-cloud-python,342977.0,5378.0,1757.0,283.0,524.0,506.0,36161.0,False
google-cloud-error-reporting,True,https://github.com/googleapis/google-cloud-python,868496.0,5376.0,1758.0,284.0,520.0,506.0,36161.0,False
google-cloud-language,True,https://github.com/googleapis/google-cloud-python,52197006.0,5379.0,1758.0,284.0,523.0,506.0,36161.0,False
google-cloud-logging,True,https://github.com/googleapis/google-cloud-python,81795194.0,5380.0,1761.0,284.0,536.0,506.0,36161.0,False
google-cloud-monitoring,True,https://github.com/googleapis/google-cloud-python,78506763.0,4831.0,1524.0,293.0,107.0,535.0,36035.0,False
google-cloud-pubsub,True,https://github.com/googleapis/google-cloud-python,83480993.0,5378.0,1757.0,283.0,524.0,506.0,36161.0,False
google-cloud-resource-manager,True,https://github.com/googleapis/google-cloud-python,66789161.0,5378.0,1757.0,283.0,524.0,506.0,36161.0,False
google-cloud-runtimeconfig,True,https://github.com/googleapis/google-cloud-python,93431.0,5378.0,1757.0,283.0,524.0,506.0,36161.0,False
google-cloud-secret-manager,True,https://github.com/googleapis/google-cloud-python,151874931.0,5378.0,1757.0,283.0,524.0,506.0,36161.0,False
google-cloud-spanner,True,https://github.com/googleapis/google-cloud-python,55624299.0,5378.0,1757.0,283.0,524.0,506.0,36161.0,False
google-cloud-speech,True,https://github.com/googleapis/google-cloud-python,66321853.0,5378.0,1757.0,283.0,524.0,506.0,36161.0,False
google-cloud-storage,True,https://github.com/googleapis/google-cloud-python,210599736.0,5378.0,1757.0,283.0,524.0,506.0,36161.0,False
google-cloud-translate,True,https://github.com/googleapis/google-cloud-python,29547322.0,5378.0,1757.0,283.0,524.0,506.0,36161.0,False
google-cloud-vision,True,https://github.com/googleapis/google-cloud-python,51387952.0,5379.0,1758.0,284.0,523.0,506.0,36161.0,False
google-compute-engine,True,https://github.com/GoogleCloudPlatform/compute-image-packages,119584.0,369.0,209.0,114.0,2.0,,,True
google-gax,True,https://github.com/googleapis/gax-python,91202.0,27.0,13.0,8.0,22.0,,,True
google-genai,True,https://github.com/googleapis/python-genai,218957289.0,3955.0,1002.0,235.0,307.0,,,False
google-generativeai,True,https://github.com/google/generative-ai-python,14092040.0,2248.0,479.0,35.0,93.0,,,False
google-pasta,True,https://github.com/google/pasta,23779587.0,359.0,39.0,17.0,15.0,15.0,160.0,True
google-search-results,True,https://github.com/serpapi/google-search-results-python,1578596.0,751.0,119.0,22.0,20.0,15.0,118.0,False
googleapis-common-protos,True,https://github.com/googleapis/google-cloud-python,477514093.0,5378.0,1757.0,283.0,524.0,506.0,36161.0,False
googlesearch-python,True,https://github.com/Nv7-GitHub/googlesearch,1252453.0,784.0,157.0,8.0,35.0,17.0,47.0,False
googletrans,True,https://github.com/ssut/py-googletrans,891137.0,4270.0,743.0,69.0,10.0,29.0,122.0,False
gpt4all,True,https://github.com/nomic-ai/gpt4all,52467.0,77385.0,8291.0,703.0,772.0,134.0,2087.0,False
gptcache,True,https://github.com/zilliztech/GPTCache,289925.0,8175.0,595.0,59.0,97.0,48.0,499.0,False
gputil,True,https://github.com/anderskm/gputil,721910.0,1116.0,119.0,11.0,29.0,14.0,127.0,False
gql,True,https://github.com/graphql-python/gql,20067875.0,1683.0,195.0,25.0,6.0,56.0,303.0,False
gradio,True,https://github.com/gradio-app/gradio,12448961.0,43450.0,3582.0,201.0,158.0,317.0,6028.0,False
gradio-client,True,https://github.com/gradio-app/gradio,8811798.0,43450.0,3582.0,201.0,158.0,317.0,6028.0,False
gradio-pdf,True,https://github.com/freddyaboulton/gradio-pdf,101586.0,44.0,13.0,1.0,9.0,4.0,27.0,False
graphene,True,https://github.com/graphql-python/graphene,36010464.0,8238.0,819.0,137.0,113.0,207.0,1464.0,False
graphql-core,True,https://github.com/graphql-python/graphql-core,74609978.0,529.0,147.0,20.0,30.0,35.0,1122.0,False
graphql-relay,True,https://github.com/graphql-python/graphql-relay-py,36947542.0,144.0,41.0,16.0,12.0,,,False
graphviz,True,https://github.com/xflr6/graphviz,45265699.0,1804.0,220.0,29.0,10.0,21.0,1208.0,False
graspologic,True,https://github.com/graspologic-org/graspologic,93625.0,327.0,115.0,17.0,116.0,64.0,769.0,False
greenlet,True,https://github.com/python-greenlet/greenlet,429844754.0,1841.0,272.0,50.0,23.0,76.0,950.0,False
griffe,True,https://github.com/mkdocstrings/griffe,27132630.0,681.0,73.0,6.0,38.0,30.0,868.0,False
groq,True,https://github.com/groq/groq-python,22921757.0,611.0,63.0,32.0,2.0,,,False
grpc-google-iam-v1,True,https://github.com/googleapis/google-cloud-python,127494637.0,5379.0,1758.0,284.0,523.0,506.0,36161.0,False
grpcio,True,https://github.com/grpc/grpc,375680871.0,45284.0,11372.0,1353.0,1351.0,1079.0,38241.0,False
grpcio-status,True,https://github.com/grpc/grpc,585310314.0,45261.0,11365.0,1347.0,1375.0,1079.0,38241.0,False
grpcio-tools,True,https://github.com/grpc/grpc,211574765.0,45284.0,11372.0,1353.0,1351.0,1079.0,38241.0,False
gtts,True,https://github.com/pndurette/gTTS,1822028.0,2625.0,388.0,62.0,22.0,37.0,393.0,False
gunicorn,True,https://github.com/benoitc/gunicorn,119991065.0,10662.0,1857.0,215.0,113.0,447.0,2701.0,False
gym,True,,804255.0,41791.0,2841.0,222.0,297.0,466.0,1922.0,False
gym-aloha,True,,86839.0,1704.0,284.0,34.0,18.0,,,False
gym-dora,False,,,,,,,,,
gym-pusht,True,,20164.0,,,,,,,
gym-xarm,True,,1230.0,,,,,,,
gymnasium,True,https://github.com/Farama-Foundation/Gymnasium,5023743.0,12423.0,1443.0,63.0,77.0,483.0,2170.0,False
h11,True,https://github.com/python-hyper/h11,829478768.0,567.0,99.0,15.0,45.0,35.0,428.0,False
h2,True,https://github.com/python-hyper/h2,174247220.0,1041.0,186.0,31.0,26.0,56.0,1213.0,False
h5py,True,https://github.com/h5py/h5py,41742012.0,2068.0,523.0,58.0,298.0,216.0,3531.0,False
hdfs,True,https://github.com/mtth/hdfs,5271516.0,275.0,102.0,13.0,23.0,33.0,347.0,False
hexbytes,True,https://github.com/ethereum/hexbytes,7128877.0,30.0,22.0,4.0,5.0,18.0,261.0,False
hf-transfer,True,https://github.com/huggingface/hf_transfer,5070378.0,578.0,41.0,30.0,41.0,,,False
hf-xet,True,https://github.com/huggingface/xet-core,266049810.0,573.0,93.0,11.0,37.0,,,False
hjson,True,https://github.com/hjson/hjson-py,5741676.0,221.0,20.0,7.0,12.0,,,False
hnswlib,True,https://github.com/yurymalkov/hnsw,540800.0,5319.0,838.0,67.0,289.0,73.0,353.0,False
hpack,True,https://github.com/python-hyper/hpack,184888094.0,81.0,38.0,11.0,1.0,22.0,445.0,False
hsh,True,https://github.com/chrissimpkins/hsh,6649.0,5.0,2.0,2.0,0.0,,,False
hstspreload,True,https://github.com/sethmlarson/hstspreload,548758.0,14.0,6.0,2.0,0.0,6.0,180.0,False
html2text,True,https://github.com/Alir3z4/html2text,14547726.0,1830.0,273.0,26.0,97.0,80.0,615.0,False
html5lib,True,https://github.com/html5lib/html5lib-python,32012195.0,1223.0,308.0,45.0,104.0,68.0,1536.0,False
httpcore,True,https://github.com/encode/httpcore,717548578.0,547.0,193.0,24.0,64.0,60.0,555.0,False
httpie,True,https://github.com/httpie/cli,871441.0,38478.0,3999.0,116.0,336.0,,,False
httplib2,True,https://github.com/httplib2/httplib2,143919759.0,488.0,185.0,27.0,63.0,73.0,538.0,False
httptools,True,https://github.com/MagicStack/httptools,237173326.0,1326.0,105.0,35.0,25.0,18.0,98.0,False
httpx,True,https://github.com/encode/httpx,745468241.0,15459.0,1270.0,146.0,143.0,241.0,1444.0,False
httpx-sse,True,https://github.com/florimondmanca/httpx-sse,200243049.0,214.0,16.0,3.0,8.0,1.0,9.0,False
httpx2,True,https://github.com/pydantic/httpx2,89450409.0,936.0,54.0,9.0,111.0,,,False
huggingface-hub,True,https://github.com/huggingface/huggingface_hub,374927227.0,1641.0,420.0,58.0,164.0,101.0,959.0,False
humanfriendly,True,https://github.com/xolox/python-humanfriendly,48641306.0,349.0,52.0,11.0,33.0,18.0,393.0,False
humanize,True,https://github.com/python-humanize/humanize,56290799.0,753.0,136.0,4.0,33.0,,,False
hupper,True,https://github.com/Pylons/hupper,2664664.0,223.0,28.0,7.0,7.0,14.0,358.0,False
hvac,True,https://github.com/hvac/hvac,24769494.0,1315.0,387.0,20.0,182.0,199.0,1077.0,False
hydra-colorlog,True,https://github.com/facebookresearch/hydra,237104.0,10618.0,970.0,127.0,108.0,121.0,1876.0,False
hydra-core,True,https://github.com/facebookresearch/hydra,18710833.0,10630.0,975.0,128.0,100.0,121.0,1876.0,False
hyperframe,True,https://github.com/python-hyper/hyperframe,179579040.0,65.0,40.0,14.0,0.0,18.0,261.0,False
hyperopt,True,https://github.com/hyperopt/hyperopt,2370545.0,7592.0,1075.0,111.0,9.0,106.0,1052.0,False
ibm-watsonx-ai,True,https://github.com/ibm/watsonx-ai-python-sdk,1090677.0,6.0,3.0,1.0,3.0,,,False
ibmquantumexperience,True,https://github.com/QISKit/qiskit-api-py,1264.0,,,,,,,
icalendar,True,https://github.com/collective/icalendar,9121259.0,1171.0,393.0,109.0,142.0,113.0,1109.0,False
icetk,True,https://github.com/THUDM/icetk,1660.0,152.0,16.0,8.0,6.0,3.0,8.0,False
idna,True,https://github.com/kjd/idna,1612387419.0,292.0,130.0,11.0,1.0,28.0,275.0,False
ifaddr,True,https://github.com/pydron/ifaddr,6113175.0,91.0,26.0,8.0,14.0,15.0,70.0,False
imagecodecs,True,https://github.com/cgohlke/imagecodecs,1359492.0,187.0,33.0,4.0,3.0,1.0,2148.0,False
imagehash,True,https://github.com/JohannesBuchner/imagehash,5229836.0,3868.0,343.0,60.0,27.0,,,False
imageio,True,https://github.com/imageio/imageio,39397060.0,1424.0,287.0,31.0,105.0,114.0,1351.0,False
imageio-ffmpeg,True,https://github.com/imageio/imageio-ffmpeg,14026283.0,296.0,60.0,5.0,18.0,24.0,93.0,False
imagesize,True,https://github.com/shibukawa/imagesize_py,24342168.0,254.0,53.0,7.0,2.0,16.0,67.0,False
imap-tools,True,https://github.com/ikvk/imap_tools,843841.0,840.0,94.0,12.0,2.0,15.0,322.0,False
imgaug,True,https://github.com/aleju/imgaug,438975.0,14738.0,2450.0,222.0,311.0,37.0,2625.0,False
imgkit,True,https://github.com/jarrekk/imgkit,491514.0,828.0,74.0,16.0,28.0,12.0,130.0,False
immutabledict,True,https://github.com/corenting/immutabledict,23212453.0,54.0,13.0,2.0,0.0,10.0,185.0,False
importlib-metadata,True,https://github.com/python/importlib_metadata,446271342.0,141.0,97.0,8.0,21.0,72.0,1365.0,False
importlib-resources,True,https://github.com/python/importlib_resources,79181445.0,74.0,49.0,10.0,9.0,53.0,827.0,False
impyla,True,https://github.com/cloudera/impyla,7452146.0,744.0,251.0,47.0,152.0,81.0,420.0,False
inflect,True,https://github.com/jaraco/inflect,28683116.0,1084.0,128.0,19.0,66.0,61.0,913.0,False
inflection,True,https://github.com/jpvanhal/inflection,41215100.0,525.0,65.0,9.0,32.0,18.0,126.0,False
iniconfig,True,https://github.com/pytest-dev/iniconfig,893026557.0,62.0,36.0,3.0,1.0,15.0,123.0,False
injector,True,https://github.com/alecthomas/injector,4501801.0,1537.0,95.0,13.0,51.0,30.0,403.0,False
inky,True,https://github.com/pimoroni/inky,3590.0,849.0,160.0,31.0,39.0,26.0,290.0,False
inputimeout,True,https://github.com/johejo/inutimeout,6990959.0,,,,,,,
inquirer,True,https://github.com/magmax/python-inquirer,4411861.0,1139.0,105.0,7.0,50.0,43.0,709.0,False
inquirerpy,True,https://github.com/kazhala/InquirerPy,8716920.0,478.0,27.0,7.0,43.0,6.0,721.0,False
inscriptis,True,https://github.com/weblyzard/inscriptis,1036974.0,345.0,36.0,9.0,7.0,,,False
insightface,True,https://github.com/deepinsight/insightface,1045422.0,29598.0,6077.0,524.0,1269.0,59.0,1961.0,False
instructor,True,https://github.com/instructor-ai/instructor,13034672.0,13795.0,1210.0,53.0,39.0,,,False
integrationhelper,True,https://github.com/ludeeus/integrationhelper,56842.0,0.0,0.0,0.0,0.0,,,False
invisible-watermark,True,https://github.com/ShieldMnt/invisible-watermark,218148.0,1974.0,177.0,17.0,33.0,2.0,12.0,False
iosbackup,True,https://github.com/avibrazil/iOSbackup,14677.0,281.0,42.0,3.0,13.0,10.0,80.0,False
ipdb,True,https://github.com/gotcha/ipdb,16024351.0,1975.0,152.0,31.0,81.0,61.0,331.0,False
ipip-ipdb,True,https://github.com/ipipdotnet/ipdb-python,8525.0,158.0,43.0,6.0,8.0,,,False
ipy,True,https://github.com/autocracy/python-ipy,1489072.0,559.0,176.0,36.0,16.0,22.0,190.0,False
ipykernel,True,https://github.com/ipython/ipykernel,59816476.0,734.0,408.0,30.0,307.0,193.0,2130.0,False
ipynbname,True,https://github.com/msm1089/ipynbname,283065.0,65.0,12.0,2.0,8.0,5.0,30.0,False
ipython,True,https://github.com/ipython/ipython,125053933.0,16773.0,4506.0,710.0,1279.0,992.0,21059.0,False
ipython-genutils,True,,4979621.0,,,,,,,
ipywidgets,True,https://github.com/jupyter-widgets/ipywidgets,37850220.0,3326.0,972.0,75.0,801.0,232.0,5859.0,False
iso639,True,https://github.com/janpipek/iso639-python,40541.0,17.0,6.0,5.0,2.0,,,False
isort,True,https://github.com/PyCQA/isort,115562196.0,6950.0,682.0,42.0,90.0,302.0,3094.0,False
isoweek,True,https://github.com/gisle/isoweek,528239.0,65.0,10.0,5.0,3.0,,,False
itchat,True,https://github.com/littlecodersh/ItChat,8523.0,26465.0,5613.0,868.0,302.0,18.0,187.0,False
itsdangerous,True,https://github.com/pallets/itsdangerous,188372059.0,3133.0,275.0,54.0,4.0,42.0,365.0,False
itypes,True,https://github.com/PavanTatikonda/itypes,1428967.0,19.0,4.0,0.0,0.0,,,True
jax,True,https://github.com/jax-ml/jax,15937614.0,36265.0,3762.0,332.0,2527.0,766.0,17711.0,False
jedi,True,https://github.com/davidhalter/jedi,108193266.0,6176.0,534.0,106.0,70.0,176.0,7969.0,False
jieba,True,https://github.com/fxsjy/jieba,4665981.0,35137.0,6685.0,1261.0,700.0,50.0,396.0,False
jinja2,True,https://github.com/pallets/jinja,640083812.0,11766.0,1820.0,250.0,103.0,310.0,2120.0,False
jira,True,https://github.com/pycontribs/jira,20562544.0,1884.0,851.0,79.0,183.0,262.0,1373.0,False
jiter,True,https://github.com/pydantic/jiter,358370674.0,546.0,66.0,6.0,29.0,,,False
jmespath,True,https://github.com/jmespath/jmespath.py,616492762.0,2451.0,202.0,29.0,71.0,31.0,408.0,False
joblib,True,https://github.com/joblib/joblib,196394351.0,3855.0,414.0,63.0,433.0,131.0,1385.0,False
js2py,True,https://github.com/PiotrDabkowski/Js2Py,649678.0,2570.0,281.0,57.0,164.0,28.0,264.0,False
json-logging,True,https://github.com/thangbn/json-logging,775558.0,307.0,59.0,6.0,18.0,26.0,140.0,False
json-repair,True,https://github.com/mangiucugna/json_repair,37246478.0,5079.0,214.0,11.0,0.0,11.0,283.0,False
json-tricks,True,https://github.com/mverleg/pyjson_tricks,205961.0,164.0,25.0,9.0,8.0,11.0,272.0,False
json5,True,https://github.com/dpranke/pyjson5,49617854.0,283.0,34.0,13.0,7.0,13.0,193.0,False
jsondatabase,True,,3671.0,63.0,12.0,4.0,0.0,,,False
jsonfield2,True,https://github.com/rpkilby/jsonfield2,18227.0,9.0,2.0,0.0,0.0,,,True
jsonlines,True,https://github.com/wbolster/jsonlines,17080953.0,303.0,30.0,8.0,4.0,9.0,155.0,False
jsonmerge,True,https://github.com/avian2/jsonmerge,1115820.0,233.0,24.0,9.0,13.0,,,False
jsonpatch,True,https://github.com/stefankoegl/python-json-patch,120743540.0,441.0,95.0,13.0,37.0,38.0,281.0,False
jsonpath-ng,True,https://github.com/h2non/jsonpath-ng,62894606.0,734.0,123.0,11.0,86.0,28.0,157.0,False
jsonpath-rw,True,https://github.com/kennknowles/python-jsonpath-rw,2534455.0,610.0,223.0,22.0,43.0,,,False
jsonpointer,True,https://github.com/stefankoegl/python-json-pointer,151827724.0,149.0,46.0,8.0,15.0,15.0,162.0,False
jsonschema,True,https://github.com/python-jsonschema/jsonschema,530490444.0,4979.0,658.0,58.0,59.0,119.0,2373.0,False
jsonschema-specifications,True,https://github.com/python-jsonschema/jsonschema-specifications,542957248.0,14.0,9.0,1.0,1.0,4.0,127.0,False
junit-xml,True,https://github.com/kyrus/python-junit-xml,11523793.0,113.0,65.0,16.0,32.0,,,False
jupyter,True,,16318971.0,,,,,,,
jupyter-client,True,https://github.com/jupyter/jupyter_client,73899492.0,474.0,316.0,32.0,201.0,143.0,1961.0,False
jupyter-pip,True,https://github.com/jdfreder/jupyter-pip,388.0,38.0,8.0,2.0,4.0,,,False
jupyter-server-proxy,True,https://github.com/jupyterhub/jupyter-server-proxy,481576.0,351.0,148.0,18.0,80.0,75.0,791.0,False
jupyterlab,True,https://github.com/jupyterlab/jupyterlab,39608828.0,14160.0,3379.0,306.0,2517.0,625.0,21131.0,False
justpy,True,https://github.com/justpy-org/justpy,1338.0,1267.0,96.0,28.0,0.0,22.0,681.0,False
kafka-python,True,https://github.com/dpkp/kafka-python,21847399.0,5526.0,1389.0,147.0,308.0,222.0,1914.0,False
kaggle,True,https://github.com/Kaggle/kaggle-cli,724756.0,7530.0,1409.0,209.0,145.0,38.0,144.0,False
keras,True,https://github.com/keras-team/keras,14761098.0,64245.0,19760.0,1850.0,232.0,1289.0,9080.0,False
keras-preprocessing,True,https://github.com/keras-team/keras-preprocessing,1881525.0,1021.0,432.0,0.0,93.0,,,True
kernels,True,,1097482.0,335.0,26.0,5.0,2.0,,,False
keyring,True,https://github.com/jaraco/keyring,181176888.0,1508.0,196.0,23.0,108.0,137.0,1923.0,False
kiwisolver,True,https://github.com/nucleic/kiwi,174616478.0,782.0,105.0,28.0,22.0,29.0,388.0,False
kmodes,True,https://github.com/nicodv/kmodes,503604.0,1286.0,412.0,49.0,17.0,22.0,479.0,False
kokoro,True,https://github.com/hexgrad/kokoro,826212.0,8488.0,922.0,69.0,201.0,,,False
kombu,True,https://github.com/celery/kombu,53292612.0,3136.0,1027.0,60.0,231.0,409.0,3460.0,False
kornia,True,https://github.com/kornia/kornia,3157451.0,11341.0,1266.0,121.0,117.0,282.0,2452.0,False
kui,True,https://github.com/abersheeran/kui,49572.0,299.0,24.0,7.0,1.0,,,False
labml,True,https://github.com/labmlai/labml,1105.0,2325.0,152.0,27.0,6.0,10.0,1959.0,False
labml-helpers,True,https://github.com/labml.ai/labml,350.0,,,,,,,
lambda-packages,True,https://github.com/Miserlou/lambda-packages,4853.0,728.0,157.0,34.0,50.0,,,False
lancedb,True,https://github.com/lancedb/lancedb,14620367.0,11352.0,1040.0,57.0,609.0,105.0,1406.0,False
langchain,True,https://github.com/langchain-ai/langchain,210794611.0,145628.0,24309.0,916.0,447.0,2934.0,11658.0,False
langchain-anthropic,True,https://github.com/langchain-ai/langchain,21391404.0,145184.0,24224.0,910.0,427.0,2934.0,11658.0,False
langchain-aws,True,https://github.com/langchain-ai/langchain-aws,11031790.0,346.0,308.0,7.0,102.0,23.0,194.0,False
langchain-community,True,https://github.com/langchain-ai/langchain-community,37845391.0,288.0,469.0,5.0,1.0,,,True
langchain-core,True,https://github.com/langchain-ai/langchain,160057424.0,94094.0,15197.0,688.0,787.0,2309.0,8615.0,False
langchain-deepseek,True,https://github.com/langchain-ai/langchain,626775.0,144718.0,24110.0,910.0,415.0,2934.0,11658.0,False
langchain-experimental,True,https://github.com/langchain-ai/langchain-experimental,1996025.0,82076.0,12548.0,644.0,1457.0,2309.0,8615.0,False
langchain-fireworks,True,https://github.com/langchain-ai/langchain,916329.0,145628.0,24309.0,916.0,447.0,2934.0,11658.0,False
langchain-google-genai,True,https://github.com/langchain-ai/langchain-google,15824410.0,402.0,482.0,8.0,174.0,72.0,392.0,False
langchain-google-vertexai,True,https://github.com/langchain-ai/langchain-google,31794882.0,402.0,480.0,8.0,171.0,72.0,392.0,False
langchain-groq,True,https://github.com/langchain-ai/langchain,1613629.0,145628.0,24309.0,916.0,447.0,2934.0,11658.0,False
langchain-huggingface,True,https://github.com/langchain-ai/langchain,1248680.0,145184.0,24224.0,910.0,427.0,2934.0,11658.0,False
langchain-nvidia-ai-endpoints,True,https://github.com/langchain-ai/langchain-nvidia,837239.0,213.0,104.0,8.0,24.0,13.0,530.0,False
langchain-ollama,True,https://github.com/langchain-ai/langchain,2667284.0,145628.0,24309.0,916.0,447.0,2934.0,11658.0,False
langchain-openai,True,https://github.com/langchain-ai/langchain,61156847.0,145628.0,24309.0,916.0,447.0,2934.0,11658.0,False
langchain-qdrant,True,https://github.com/langchain-ai/langchain,770769.0,145628.0,24309.0,916.0,447.0,2934.0,11658.0,False
langchain-text-splitters,True,https://github.com/langchain-ai/langchain,43104004.0,145628.0,24309.0,916.0,447.0,2934.0,11658.0,False
langdetect,True,https://github.com/Mimino666/langdetect,10156099.0,1903.0,209.0,24.0,71.0,10.0,55.0,False
langfuse,True,https://github.com/langfuse/langfuse-python,23959738.0,456.0,330.0,6.0,85.0,,,False
langgraph,True,https://github.com/langchain-ai/langgraph,60019910.0,40944.0,6908.0,179.0,739.0,112.0,2947.0,False
langgraph-checkpoint,True,https://github.com/langchain-ai/langgraph,48644013.0,40944.0,6908.0,179.0,739.0,112.0,2947.0,False
langid,True,https://github.com/saffsd/langid.py,651479.0,2198.0,312.0,66.0,29.0,,,False
langsmith,True,https://github.com/langchain-ai/langsmith-sdk,104822599.0,1047.0,290.0,14.0,206.0,40.0,1423.0,False
lap,True,https://github.com/gatagat/lap,1162629.0,252.0,73.0,5.0,8.0,5.0,85.0,False
lark,True,https://github.com/lark-parser/lark,77681464.0,5975.0,516.0,56.0,156.0,128.0,1566.0,False
lark-oapi,True,https://github.com/larksuite/oapi-sdk-python,2945646.0,303.0,48.0,7.0,24.0,5.0,50.0,False
lark-parser,True,https://github.com/lark-parser/lark,3323160.0,5967.0,512.0,56.0,166.0,128.0,1566.0,False
lazy-loader,True,https://github.com/scientific-python/lazy-loader,29250303.0,209.0,27.0,5.0,18.0,11.0,113.0,False
ldap3,True,https://github.com/cannatag/ldap3,15440871.0,935.0,284.0,43.0,175.0,125.0,1832.0,False
levenshtein,True,https://github.com/rapidfuzz/Levenshtein,20654584.0,397.0,25.0,5.0,2.0,21.0,159.0,False
libarchive-c,True,https://github.com/Changaco/python-libarchive-c,425647.0,83.0,40.0,3.0,18.0,28.0,193.0,False
libclang,True,https://github.com/sighingnow/libclang,13219955.0,101.0,27.0,2.0,23.0,6.0,55.0,False
libcst,True,https://github.com/Instagram/LibCST,41867896.0,1940.0,228.0,40.0,173.0,94.0,1046.0,False
librosa,True,https://github.com/librosa/librosa,10006073.0,6722.0,925.0,137.0,53.0,129.0,2876.0,False
libsass,True,https://github.com/sass/libsass-python,3200095.0,570.0,56.0,1.0,10.0,95.0,2195.0,True
libtmux,True,https://github.com/tmux-python/libtmux,9638171.0,1005.0,104.0,19.0,69.0,39.0,1727.0,False
libusb1,True,https://github.com/vpelletier/python-libusb1,695605.0,186.0,71.0,12.0,12.0,21.0,465.0,False
liger-kernel,True,https://github.com/linkedin/Liger-Kernel,589510.0,6599.0,595.0,54.0,216.0,56.0,351.0,False
lightgbm,True,https://github.com/lightgbm-org/LightGBM,22856786.0,18751.0,4065.0,421.0,512.0,318.0,3435.0,False
lightning,True,https://github.com/Lightning-AI/lightning,5047054.0,31312.0,3788.0,259.0,1076.0,937.0,9931.0,False
lightrag-hku,True,https://github.com/HKUDS/LightRAG,252586.0,39265.0,5521.0,217.0,214.0,,,False
lingua-language-detector,True,https://github.com/pemistahl/lingua-py,2961437.0,1780.0,61.0,10.0,47.0,6.0,174.0,False
listparser,True,https://github.com/kurtmckee/listparser,12381.0,74.0,3.0,8.0,2.0,3.0,393.0,False
litellm,True,https://github.com/BerriAI/litellm,428729008.0,57580.0,11018.0,228.0,4895.0,375.0,16614.0,False
llama-cpp-python,True,https://github.com/abetlen/llama-cpp-python,658461.0,10604.0,1448.0,84.0,678.0,,,False
llama-hub,True,https://github.com/emptycrown/llama-hub,15768.0,3463.0,721.0,3.0,96.0,,,True
llama-index,True,https://github.com/run-llama/llama_index,5684374.0,52012.0,8079.0,285.0,701.0,1341.0,5814.0,False
llama-index-retrievers-bm25,True,,239072.0,,,,,,,
llama-index-vector-stores-faiss,True,,75863.0,,,,,,,
llvmlite,True,https://github.com/numba/llvmlite,60715111.0,2292.0,367.0,51.0,166.0,110.0,1792.0,False
lmdb,True,https://github.com/jnwatson/py-lmdb,3494042.0,749.0,120.0,22.0,2.0,36.0,1024.0,False
logbook,True,https://github.com/getlogbook/logbook,5037870.0,1505.0,168.0,33.0,46.0,78.0,1081.0,False
loguru,True,https://github.com/Delgan/loguru,76861349.0,19375.0,690.0,139.0,193.0,45.0,708.0,False
loguru-mypy,True,https://github.com/kornicameister/loguru-mypy,25908.0,22.0,4.0,2.0,16.0,6.0,200.0,False
longbridge,True,https://github.com/longbridgeapp/openapi-sdk,35056.0,292.0,42.0,15.0,56.0,8.0,296.0,False
loralib,True,https://github.com/microsoft/LoRA,183573.0,13776.0,926.0,79.0,114.0,15.0,38.0,False
lxml,True,https://github.com/lxml/lxml,349263288.0,3054.0,636.0,81.0,14.0,166.0,6090.0,False
lxml-html-clean,True,https://github.com/fedora-python/lxml_html_clean,19274789.0,14.0,6.0,7.0,0.0,,,False
lz4,True,https://github.com/python-lz4/python-lz4,84532853.0,304.0,84.0,8.0,41.0,48.0,1015.0,False
macholib,True,https://github.com/ronaldoussoren/macholib,2326032.0,103.0,22.0,5.0,23.0,16.0,230.0,False
makefun,True,https://github.com/smarie/python-makefun,18474974.0,135.0,18.0,5.0,20.0,12.0,370.0,False
mako,True,https://github.com/sqlalchemy/mako,196159940.0,364.0,62.0,10.0,73.0,58.0,876.0,False
mangum,True,https://github.com/Kludex/mangum,5626434.0,2133.0,135.0,17.0,38.0,35.0,413.0,False
markdown,True,https://github.com/Python-Markdown/markdown,108468714.0,4246.0,902.0,76.0,29.0,180.0,1454.0,False
markdown-it-py,True,https://github.com/executablebooks/markdown-it-py,536376879.0,636.0,67.0,21.0,37.0,24.0,278.0,False
markdown2,True,https://github.com/trentm/python-markdown2,7869151.0,2597.0,427.0,59.0,83.0,75.0,807.0,False
markdownify,True,https://github.com/matthewwithanm/python-markdownify,72548129.0,2248.0,198.0,12.0,48.0,29.0,216.0,False
marko,True,https://github.com/frostming/marko,5962850.0,465.0,53.0,6.0,3.0,,,False
markupsafe,True,https://github.com/pallets/markupsafe,774187234.0,697.0,184.0,30.0,16.0,45.0,508.0,False
marvin,True,,82970.0,1288.0,104.0,19.0,39.0,16.0,691.0,False
matplotlib,True,https://github.com/matplotlib/matplotlib,188778365.0,23145.0,8468.0,581.0,1471.0,1730.0,35426.0,False
matplotlib-inline,True,https://github.com/ipython/matplotlib-inline,103146679.0,30.0,39.0,4.0,18.0,25.0,102.0,False
